image,label,folder
augmented_1800.png,1,angry
augmented_1801.png,1,angry
augmented_1802.png,1,angry
augmented_1803.png,1,angry
augmented_1804.png,1,angry
augmented_1805.png,1,angry
augmented_1806.png,1,angry
augmented_1807.png,1,angry
augmented_1808.png,1,angry
augmented_1809.png,1,angry
augmented_181.png,1,angry
augmented_1810.png,1,angry
augmented_1811.png,1,angry
augmented_1812.png,1,angry
augmented_1813.png,1,angry
augmented_1814.png,1,angry
augmented_1815.png,1,angry
augmented_1816.png,1,angry
augmented_1817.png,1,angry
augmented_1818.png,1,angry
augmented_1819.png,1,angry
augmented_182.png,1,angry
augmented_1820.png,1,angry
augmented_1821.png,1,angry
augmented_1822.png,1,angry
augmented_1823.png,1,angry
augmented_1824.png,1,angry
augmented_1825.png,1,angry
augmented_1826.png,1,angry
augmented_1827.png,1,angry
augmented_1828.png,1,angry
augmented_1829.png,1,angry
augmented_183.png,1,angry
augmented_1830.png,1,angry
augmented_1831.png,1,angry
augmented_1832.png,1,angry
augmented_1833.png,1,angry
augmented_1834.png,1,angry
augmented_1835.png,1,angry
augmented_1836.png,1,angry
augmented_1837.png,1,angry
augmented_1838.png,1,angry
augmented_1839.png,1,angry
augmented_184.png,1,angry
augmented_1840.png,1,angry
augmented_1841.png,1,angry
augmented_1842.png,1,angry
augmented_1843.png,1,angry
augmented_1844.png,1,angry
augmented_1845.png,1,angry
augmented_1846.png,1,angry
augmented_1847.png,1,angry
augmented_1848.png,1,angry
augmented_1849.png,1,angry
augmented_185.png,1,angry
augmented_1850.png,1,angry
augmented_1851.png,1,angry
augmented_1852.png,1,angry
augmented_1853.png,1,angry
augmented_1854.png,1,angry
augmented_1855.png,1,angry
augmented_1856.png,1,angry
augmented_1857.png,1,angry
augmented_1858.png,1,angry
augmented_1859.png,1,angry
augmented_186.png,1,angry
augmented_1860.png,1,angry
augmented_1861.png,1,angry
augmented_1862.png,1,angry
augmented_1863.png,1,angry
augmented_1864.png,1,angry
augmented_1865.png,1,angry
augmented_1866.png,1,angry
augmented_1867.png,1,angry
augmented_1868.png,1,angry
augmented_1869.png,1,angry
augmented_187.png,1,angry
augmented_1870.png,1,angry
augmented_1871.png,1,angry
augmented_1872.png,1,angry
augmented_1873.png,1,angry
augmented_1874.png,1,angry
augmented_1875.png,1,angry
augmented_1876.png,1,angry
augmented_1877.png,1,angry
augmented_1878.png,1,angry
augmented_1879.png,1,angry
augmented_188.png,1,angry
augmented_1880.png,1,angry
augmented_1881.png,1,angry
augmented_1882.png,1,angry
augmented_1883.png,1,angry
augmented_1884.png,1,angry
augmented_1885.png,1,angry
augmented_1886.png,1,angry
augmented_1887.png,1,angry
augmented_1888.png,1,angry
augmented_1889.png,1,angry
augmented_189.png,1,angry
augmented_1890.png,1,angry
augmented_1891.png,1,angry
augmented_1892.png,1,angry
augmented_1893.png,1,angry
augmented_1894.png,1,angry
augmented_1895.png,1,angry
augmented_1896.png,1,angry
augmented_1897.png,1,angry
augmented_1898.png,1,angry
augmented_1899.png,1,angry
augmented_19.png,1,angry
augmented_190.png,1,angry
augmented_1900.png,1,angry
augmented_1901.png,1,angry
augmented_1902.png,1,angry
augmented_1903.png,1,angry
